 -3.775723504 -4.413050103 -4.738204253 -85.65361388 0.002469563623
 -3.924672226 -4.553167235 -4.884065566 -85.58345994 0.002649034947
 -4.081845863 -4.428911193 -4.842927776 -85.74089782 0.002263149733
 -3.767498589 -4.677423277 -4.925203356 -85.58492118 0.002645166905
 -3.863223108 -4.408727605 -5.085566798 -85.6556374 0.002464571474
 -4.14329498 -4.573350823 -4.641426543 -85.77985399 0.002176681251
 -4.135070066 -4.837723998 -4.828425646 -85.7664275 0.002206103524
 -3.986121343 -4.697606865 -4.682564333 -85.66999187 0.002429446541
 -3.932897141 -4.288794061 -4.697066463 -85.74525441 0.002253311545
 -4.230794585 -4.569028326 -4.988789089 -85.8675416 0.001993942317
 -4.073620948 -4.693284368 -5.029926879 -85.71133442 0.002331054935
 -4.020396746 -4.284471563 -5.044429008 -85.80205181 0.00212889599
 -3.916447311 -4.81754041 -5.071064669 -85.64941114 0.002479964389
 -3.706049471 -4.532983647 -5.126704589 -85.66038339 0.002452902358
 -3.714274386 -4.268610473 -4.939705485 -85.7506796 0.00224112002
 -3.837172621 -4.557489733 -4.53670302 -85.70770654 0.002339527081
 -3.828947706 -4.821862907 -4.723702124 -85.60477735 0.002593162034
 -4.012171831 -4.548844738 -5.231428111 -85.74655153 0.002250390639
 -3.871448023 -4.144354431 -4.898567695 -85.83093785 0.002068280323
 -3.977896429 -4.96198004 -4.869563437 -85.69206705 0.002376403697
 -4.292243703 -4.713467956 -4.787287856 -85.94571387 0.001844008025
 -3.618549866 -4.537306145 -4.779342043 -85.70094021 0.002355410758
 -3.679998984 -4.681745775 -4.577840811 -85.7142087 0.002324364455
 -3.854998194 -4.67310078 -5.272565901 -85.69550231 0.002368254133
 -4.169345468 -4.424588696 -5.190290321 -85.90666307 0.001917442509
 -3.557100749 -4.392866515 -4.980843276 -85.80301142 0.002126854077
 -3.994346258 -4.433233691 -4.49556523 -85.83312696 0.002063757571
 -4.047570461 -4.842046495 -4.481063101 -85.85476716 0.002019577203
 -3.801773991 -4.264287976 -5.287068031 -85.86331145 0.00200239486
 -4.222569671 -4.833401501 -5.175788192 -85.96415571 0.001810312785
 -3.610324952 -4.801679319 -4.966341146 -85.69003181 0.002381245176
 -4.2390195 -4.304655151 -4.801789985 -85.99870711 0.001748832166
 -3.565325664 -4.12849334 -4.793844172 -86.01608694 0.001718700366
 -4.284018788 -4.977841131 -4.974286959 -86.03900831 0.001679753462
 -3.626774781 -4.27293297 -4.59234294 -85.89088472 0.001947936528
 -4.196519183 -4.982163628 -4.626924414 -85.97321344 0.001793989498
 -3.958947628 -4.140031934 -5.24593024 -85.97791855 0.001785568391
 -4.300468618 -4.449094781 -4.600288753 -86.071937 0.001625342153
 -4.177570383 -4.160215522 -5.003291218 -86.03048633 0.00169412946
 -3.688223899 -4.4173726 -4.390841707 -85.91515961 0.001901219899
 -3.759273674 -4.941796452 -5.112202459 -85.69371409 0.002372492901
 -4.065396033 -4.957657543 -5.216925982 -85.8456406 0.002038093373
 -3.950722713 -4.404405108 -5.432929344 -85.88675819 0.001955991356
 -3.890396824 -4.966302537 -4.522200891 -85.78721944 0.002160707903
 -4.161120553 -4.688961871 -5.377289424 -85.9692639 0.001801088926
 -4.387968222 -4.444772284 -4.947651298 -86.1517998 0.001500585772
 -3.652825269 -4.124170843 -5.141206718 -85.96578358 0.001807368216
 -3.644600354 -4.388544018 -5.328205821 -85.85527152 0.002018558879
 -3.898621738 -4.701929362 -4.335201788 -85.89748419 0.001935123505
 -3.469601144 -4.397189012 -4.63348073 -85.99656945 0.001752574584
 -4.379743308 -4.709145459 -5.134650402 -86.17013619 0.001473321177
 -3.548875834 -4.657239689 -5.167842379 -85.79035213 0.002153949677
 -3.461376229 -4.661562187 -4.820479833 -85.87482966 0.001979463184
 -3.671774069 -4.946118949 -4.764839914 -85.70859147 0.002337457664
 -4.090070778 -4.164538019 -4.655928672 -85.97211253 0.001795965597
 -4.204744098 -4.717790453 -4.439925311 -86.00713056 0.00173416285
 -3.820722791 -5.086236082 -4.910701227 -85.75048259 0.002241561577
 -4.10789635 -4.280149066 -5.391791553 -86.08053999 0.001611419323
 -3.531050262 -4.541628642 -4.431979498 -85.99822858 0.001749669246
 -3.793549076 -4.52866115 -5.474067134 -85.85198369 0.002025206468
 -4.126845151 -5.102097173 -5.01542475 -85.90773817 0.001915382186
 -4.35369282 -4.857907586 -4.585786624 -86.15064503 0.001502319604
 -4.441192425 -4.853585089 -4.933149169 -86.26146676 0.001344723723
 -4.003946916 -4.813217913 -5.418427214 -85.87532173 0.001978489385
 -3.783948418 -4.148676928 -4.55120515 -85.95864521 0.001820316045
 -4.31829419 -4.564705829 -5.336151634 -86.16144589 0.001486180569
 -4.02862166 -4.020098389 -4.857429905 -86.04862509 0.001663677066
 -4.151519895 -4.308977649 -4.45442744 -86.03103991 0.001693191886
 -3.845397536 -4.293116558 -4.349703917 -85.9973907 0.001751135877
 -3.741448101 -4.826185404 -4.376339578 -85.88493286 0.001959564961
 -3.399927112 -4.517122557 -5.021981066 -86.01624703 0.001718425235
 -3.495651632 -4.248426885 -5.182344508 -86.05399128 0.00165477338
 -3.522825347 -4.806001816 -4.618978601 -85.87307346 0.001982942566
 -4.326519105 -4.300332654 -5.149152531 -86.17874704 0.001460689093
 -3.722499301 -4.004237298 -4.752706382 -86.06726219 0.001632958106
 -3.408152027 -4.252749382 -4.834981963 -86.13925033 0.001519535979
 -4.055795376 -4.57767332 -4.294063998 -86.01354136 0.001723081024
 -3.697824557 -4.797356822 -5.313703692 -85.7491548 0.002244539868
 -4.039345546 -5.10641967 -4.668062204 -85.84670196 0.002035931359
 -3.809998906 -3.999914801 -5.100068927 -86.05820604 0.001647813578
 -3.503876546 -3.98405371 -4.995345405 -86.31681572 0.001272316976
 -4.116121265 -4.015775892 -5.20479245 -86.21966588 0.001402125731
 -4.44941734 -4.589211914 -4.746150066 -86.21329059 0.001411093251
 -3.733223187 -5.090558579 -4.563338682 -85.85411991 0.002020884793
 -3.749673016 -4.56181223 -4.189340475 -86.14049445 0.001517646672
 -4.345467905 -5.122280761 -4.772785727 -86.23754475 0.001377280081
 -3.487426717 -4.51280006 -5.369343611 -86.020462 0.001711197378
 -4.361917735 -4.593534411 -4.398787521 -86.25763762 0.001349882739
 -3.941122056 -4.024420886 -4.510067359 -86.13248124 0.001529856757
 -4.536916945 -4.584889417 -5.093512611 -86.43310038 0.001132644275
 -3.312427507 -4.521445054 -4.67461852 -86.27844295 0.001322088114
 -3.25097839 -4.377005424 -4.876119753 -86.46682119 0.001095087374
 -3.882171909 -5.230675712 -4.709199994 -85.87407735 0.001980952913
 -4.265069988 -4.155893024 -5.350653763 -86.30688773 0.001285011438
 -4.099671436 -4.544522241 -5.578790657 -86.08015998 0.001612031788
 -3.908222396 -5.081913585 -5.258063772 -85.82832101 0.002073699758
 -4.109019578 -4.986486125 -4.279561869 -86.1630061 0.001483863623
 -4.188294268 -5.246536803 -4.813923517 -86.09567391 0.001587215838
 -4.475467827 -4.440449787 -5.295013844 -86.45271188 0.00111064782
 -3.879672938 -3.879981256 -4.711568592 -86.24889759 0.001361732452
 -4.002571173 -4.168860516 -4.308566127 -86.19348813 0.001439314865
 -3.453151315 -4.925935361 -5.007478937 -85.94553834 0.001844331735
 -3.636375439 -4.652917192 -5.515204924 -85.94752755 0.001840666609
 -4.502641543 -4.998024719 -4.731647937 -86.4532692 0.001110029003
 -3.338477994 -4.372682927 -5.223482298 -86.30250017 0.001290661882
 -3.592499379 -4.686068272 -4.230478265 -86.19397267 0.001438617632
 -3.967172543 -3.875658759 -5.058931137 -86.28571946 0.001312502854
 -3.373876624 -4.665884684 -4.473117288 -86.23905934 0.001375195646
 -3.740324874 -4.119848346 -5.488569263 -86.15316102 0.001498544526
 -4.371518393 -4.973518634 -5.321649505 -86.32943443 0.001256362846
 -4.212969013 -4.453417278 -4.252926208 -86.24047327 0.001373252591
 -4.256845073 -4.420266199 -5.537652866 -86.27617068 0.001325095676
 -3.477826059 -4.132815837 -4.446481627 -86.35404416 0.001225821438
 -3.584274464 -4.950441446 -4.417477369 -86.01539067 0.001719897461
 -3.906846653 -4.437556188 -4.148202685 -86.21425744 0.001409729591
 -4.598366062 -4.729329047 -4.892011379 -86.55525327 0.001002404961
 -4.396193137 -4.180399109 -4.760652195 -86.33464759 0.001249830262
 -3.969671514 -5.226353215 -5.05656254 -85.91312337 0.001905095186
 -3.942497799 -4.668778283 -5.619928447 -85.99746351 0.001751008373
 -3.661050184 -3.859797668 -4.954207614 -86.34242313 0.001240149846
 -4.510866457 -4.733651544 -4.544648834 -86.42999707 0.001136164683
 -3.846773279 -4.937473955 -5.459565005 -85.89122248 0.001947278713
 -3.346702909 -4.108309752 -5.036483195 -86.46860246 0.001093138466
 -3.320652422 -4.257071879 -4.487619417 -86.54629524 0.001011424872
 -4.266193215 -4.862230083 -4.238424078 -86.33124848 0.001254085802
 -4.257968301 -5.126603258 -4.425423182 -86.27601344 0.001325304046
 -3.391702197 -4.781495731 -5.208980169 -86.08737125 0.001600448807
 -3.897498511 -3.995592304 -5.447431473 -86.28847127 0.00130889606
 -4.52869203 -4.849262592 -5.280511715 -86.55461126 0.001003048726
 -3.304202592 -4.785818229 -4.861617624 -86.24007063 0.001373805624
 -4.310069275 -4.829079004 -5.523150737 -86.32960961 0.001256142778
 -3.514600432 -5.070374991 -4.805977704 -85.92613488 0.001880467594
 -4.247244415 -4.040281977 -4.614790882 -86.29551808 0.001299704929
 -4.457642255 -4.324838739 -4.559150963 -86.37363 0.001202046293
 -3.960070856 -4.846368992 -4.133700556 -86.24770923 0.001363351652
 -3.591376151 -3.979731213 -5.34270795 -86.35514199 0.001224476435
 -3.889273596 -4.259965478 -5.634430576 -86.13445726 0.001526836707
 -3.583151236 -4.244104388 -5.529707053 -86.1711027 0.001471897882
 -4.54514186 -4.320516242 -4.906513508 -86.4958999 0.001063702178
 -3.539275176 -4.277255467 -4.244980394 -86.38377228 0.001189916421
 -3.416376942 -3.988376207 -4.647982859 -86.53562881 0.001022270907
 -3.634999696 -4.008559795 -4.405343837 -86.36489313 0.001212594428
 -3.602100037 -5.066052494 -5.15334025 -85.86642216 0.001996175665
 -4.43296751 -5.117958264 -5.120148272 -86.4460156 0.00111810998
 -4.33474402 -4.03595948 -4.962153428 -86.39726781 0.001173965731
 -4.152895638 -4.953335046 -5.564288527 -86.19604575 0.001435638352
 -3.540650919 -4.921612864 -5.354841482 -85.98656464 0.001770196759
 -4.214344756 -5.097774676 -5.362787295 -86.19586411 0.001435899141
 -3.951845941 -5.110742167 -4.320699659 -86.10148771 0.001578014859
 -4.117244493 -4.72211295 -4.092562765 -86.37294218 0.00120287336
 -3.663549154 -5.210492124 -4.951839017 -85.85738495 0.002014297289
 -4.275793873 -5.242214306 -5.161286063 -86.26564669 0.001339114612
 -3.36565171 -4.930257858 -4.660116391 -86.19481023 0.001437413209
 -4.100794663 -5.2508593 -4.466560972 -86.14782939 0.001506555554
 -3.732099959 -4.38422152 -5.675568366 -86.13550904 0.00152523166
 -3.696448814 -4.152999425 -4.203842604 -86.37515184 0.001200218362
 -3.242753475 -4.641378599 -5.063118856 -86.42975602 0.001136438588
 -4.308693532 -4.184721607 -4.41328965 -86.35206713 0.001228247332
 -4.467242912 -4.704822962 -5.482012947 -86.5351406 0.001022770118
 -4.590141147 -4.993702222 -5.079010482 -86.6554971 0.0009067923871
 -4.415141938 -5.002347216 -4.384285391 -86.46617183 0.001095798716
 -4.606590977 -4.464955872 -4.705012276 -86.57405537 0.000983733721
 -4.046447233 -4.135709436 -5.593292786 -86.30766603 0.001284011703
 -3.573550579 -3.864120165 -4.606845069 -86.52243782 0.001035845008
 -3.259203304 -4.112632249 -4.68912065 -86.72329247 0.000847353663
 -3.802897219 -4.970625034 -4.174838346 -86.20992521 0.001415850109
 -3.382101539 -4.401511509 -4.286118185 -86.52749929 0.001030615355
