 -3.791064057 -4.677446872 -4.954901651 -84.9728444 0.004869517978
 -3.791064057 -4.919889891 -4.954901651 -85.03937365 0.004556094152
 -3.791064057 -4.435003853 -4.954901651 -85.00418191 0.004719285657
 -3.509734704 -4.677446872 -4.954901651 -85.17164143 0.003991623036
 -4.07239341 -4.677446872 -4.601567064 -85.13427242 0.004143608136
 -3.791064057 -4.677446872 -4.601567064 -85.03670334 0.00456827659
 -3.791064057 -4.677446872 -5.308236239 -85.10316907 0.004274513447
 -4.07239341 -4.677446872 -5.308236239 -85.25241574 0.003681880454
 -4.07239341 -4.677446872 -4.954901651 -85.08888911 0.004335991245
 -3.509734704 -4.677446872 -4.601567064 -85.26562805 0.003633554285
 -3.791064057 -4.435003853 -4.601567064 -85.0737609 0.00440208571
 -3.509734704 -4.435003853 -4.954901651 -85.22706791 0.003776401023
 -3.509734704 -4.677446872 -5.308236239 -85.3281181 0.00341344231
 -4.07239341 -4.919889891 -4.954901651 -85.14339561 0.004105977119
 -4.07239341 -4.435003853 -4.954901651 -85.11096076 0.004241337187
 -3.791064057 -4.919889891 -5.308236239 -85.16852429 0.004004084925
 -3.791064057 -4.435003853 -5.308236239 -85.15874942 0.004043416235
 -3.509734704 -4.435003853 -4.601567064 -85.31537777 0.003457208902
 -3.791064057 -4.919889891 -4.601567064 -85.11545772 0.004222306911
 -4.07239341 -4.435003853 -4.601567064 -85.19380668 0.003904121078
 -3.509734704 -4.919889891 -5.308236239 -85.37570762 0.003254802945
 -4.07239341 -4.919889891 -5.308236239 -85.28168219 0.003575686437
 -4.07239341 -4.435003853 -5.308236239 -85.25567575 0.003669897032
 -3.509734704 -4.435003853 -5.308236239 -85.38104795 0.003237467556
 -3.509734704 -4.919889891 -4.954901651 -85.23116695 0.003760953111
 -3.509734704 -4.919889891 -4.601567064 -85.3245905 0.003425504838
 -4.07239341 -4.919889891 -4.601567064 -85.21594986 0.003818621518
 -3.791064057 -4.677446872 -5.661570826 -85.4232562 0.003103663419
 -3.791064057 -4.677446872 -4.248232477 -85.40186105 0.003170782206
 -3.791064057 -5.162332911 -5.308236239 -85.31165846 0.003470091276
 -3.228405351 -4.677446872 -4.954901651 -85.83750302 0.002051018177
 -3.791064057 -4.192560834 -4.954901651 -85.17511904 0.003977765832
 -4.353722763 -4.677446872 -4.954901651 -85.45634048 0.003002660956
 -3.791064057 -4.192560834 -4.601567064 -85.25147207 0.003685356571
 -3.791064057 -4.435003853 -4.248232477 -85.44566576 0.0030348852
 -4.353722763 -4.677446872 -4.601567064 -85.50127126 0.002870735021
 -4.07239341 -4.677446872 -5.661570826 -85.50835994 0.002850457244
 -3.791064057 -5.162332911 -4.954901651 -85.15718855 0.004049732414
 -4.353722763 -4.677446872 -5.308236239 -85.62241201 0.002543210719
 -3.791064057 -5.162332911 -4.601567064 -85.24856717 0.003696077734
 -3.228405351 -4.435003853 -4.954901651 -85.8971376 0.001932282128
 -3.791064057 -4.435003853 -5.661570826 -85.4466952 0.003031762569
 -3.791064057 -4.192560834 -5.308236239 -85.33759723 0.003381238723
 -3.509734704 -4.192560834 -4.954901651 -85.41883373 0.003117419648
 -3.509734704 -4.677446872 -4.248232477 -85.66940299 0.00242646718
 -3.791064057 -4.919889891 -5.661570826 -85.45536066 0.003005604466
 -3.509734704 -4.677446872 -5.661570826 -85.62408241 0.00253896608
 -4.353722763 -4.435003853 -4.954901651 -85.47637309 0.002943108289
 -3.791064057 -4.919889891 -4.248232477 -85.46205924 0.002985538447
 -3.228405351 -4.919889891 -4.954901651 -85.90397302 0.001919119222
 -4.07239341 -4.677446872 -4.248232477 -85.47521144 0.00294652916
 -3.228405351 -4.677446872 -4.601567064 -85.93369627 0.001862916157
 -3.509734704 -5.162332911 -4.954901651 -85.37921854 0.003243395642
 -4.07239341 -4.192560834 -4.954901651 -85.3027897 0.003501003557
 -3.228405351 -4.677446872 -5.308236239 -85.98806204 0.001764341112
 -4.353722763 -4.919889891 -4.954901651 -85.52691574 0.002798052424
 -4.07239341 -5.162332911 -4.954901651 -85.29161015 0.003540362809
 -4.07239341 -4.435003853 -5.661570826 -85.5675093 0.002686744019
 -4.07239341 -4.435003853 -4.248232477 -85.54275733 0.002754076094
 -3.509734704 -4.435003853 -5.661570826 -85.65906264 0.00245168787
 -3.509734704 -5.162332911 -4.601567064 -85.47639398 0.002943046831
 -3.228405351 -4.435003853 -4.601567064 -85.99784036 0.001747172911
 -4.07239341 -4.192560834 -4.601567064 -85.33581822 0.003387259334
 -3.509734704 -4.192560834 -4.601567064 -85.5048612 0.002860447731
 -3.509734704 -4.192560834 -5.308236239 -85.5548557 0.002720956998
 -4.07239341 -4.192560834 -5.308236239 -85.41899173 0.003116927148
 -4.353722763 -4.919889891 -5.308236239 -85.65831643 0.002453518036
 -4.353722763 -4.919889891 -4.601567064 -85.56132791 0.002703403252
 -4.07239341 -5.162332911 -4.601567064 -85.37242044 0.003265519679
 -3.228405351 -4.919889891 -5.308236239 -86.03303483 0.001686751558
 -3.509734704 -4.919889891 -4.248232477 -85.7202742 0.002306117002
 -3.509734704 -4.919889891 -5.661570826 -85.66129629 0.002446217788
 -3.228405351 -4.919889891 -4.601567064 -85.97547445 0.001786690283
 -4.353722763 -4.435003853 -5.308236239 -85.62269824 0.002542482873
 -4.07239341 -5.162332911 -5.308236239 -85.44528877 0.00303602952
 -3.509734704 -5.162332911 -5.308236239 -85.51545803 0.002830296068
 -4.07239341 -4.919889891 -4.248232477 -85.54125446 0.002758218212
 -3.228405351 -4.435003853 -5.308236239 -86.04168937 0.0016722165
 -4.353722763 -4.435003853 -4.601567064 -85.54372629 0.002751408799
 -4.07239341 -4.919889891 -5.661570826 -85.60331387 0.002592248094
 -4.353722763 -4.677446872 -5.661570826 -85.89556029 0.00193533235
 -3.791064057 -5.162332911 -4.248232477 -85.60925847 0.002576883911
 -3.509734704 -4.435003853 -4.248232477 -85.68428405 0.002390626133
 -3.791064057 -5.162332911 -5.661570826 -85.60591964 0.002585502082
 -3.228405351 -4.677446872 -4.248232477 -86.33713336 0.001244465347
 -4.353722763 -5.162332911 -4.954901651 -85.65950243 0.002450609879
 -3.791064057 -4.192560834 -4.248232477 -85.62638718 0.002533121104
 -3.228405351 -4.192560834 -4.954901651 -86.07477083 0.001617802146
 -4.353722763 -4.677446872 -4.248232477 -85.80667872 0.002115223822
 -3.228405351 -5.162332911 -4.954901651 -86.03679915 0.001680414033
 -3.228405351 -4.435003853 -4.248232477 -86.39059492 0.001179681446
 -3.791064057 -4.192560834 -5.661570826 -85.61308051 0.002567053767
 -3.228405351 -4.677446872 -5.661570826 -86.2784247 0.001319713483
 -4.353722763 -4.192560834 -4.954901651 -85.63298028 0.002516474919
 -3.228405351 -5.162332911 -5.308236239 -86.16821394 0.001473477744
 -4.353722763 -4.435003853 -5.661570826 -85.95378692 0.001825862424
 -4.353722763 -5.162332911 -5.308236239 -85.81239278 0.002103171785
 -3.791064057 -4.677446872 -3.89489789 -86.12863103 0.001532971982
 -4.07239341 -4.192560834 -4.248232477 -85.68559491 0.002387494388
 -4.353722763 -5.162332911 -4.601567064 -85.72636155 0.002292121502
 -3.509734704 -4.192560834 -4.248232477 -85.86221385 0.002000956886
 -4.353722763 -4.192560834 -5.308236239 -85.77451357 0.002184366344
 -2.947075998 -4.677446872 -4.954901651 -87.07628495 0.0005942556936
 -3.228405351 -4.435003853 -5.661570826 -86.31193123 0.001276227078
 -3.228405351 -4.919889891 -5.661570826 -86.3245418 0.001260234182
 -4.353722763 -4.919889891 -5.661570826 -85.96943619 0.001797511431
 -3.228405351 -5.162332911 -4.601567064 -86.12766634 0.001534451547
 -3.509734704 -5.162332911 -4.248232477 -85.85813934 0.002009126429
 -4.353722763 -4.919889891 -4.248232477 -85.87661364 0.001972349988
 -3.791064057 -3.950117815 -4.954901651 -85.51483252 0.002832067002
 -3.791064057 -4.677446872 -6.014905413 -85.80862883 0.002111102926
 -4.07239341 -4.192560834 -5.661570826 -85.70614997 0.002338920232
 -3.791064057 -5.40477593 -4.954901651 -85.37999979 0.003240862723
 -3.228405351 -4.919889891 -4.248232477 -86.41388895 0.001152519491
 -4.07239341 -5.162332911 -4.248232477 -85.70180931 0.002349094773
 -4.635052116 -4.677446872 -4.954901651 -86.01589811 0.001715906048
 -4.353722763 -4.192560834 -4.601567064 -85.68842752 0.002380741129
 -3.509734704 -4.192560834 -5.661570826 -85.83496647 0.002056227292
 -4.353722763 -4.435003853 -4.248232477 -85.82791809 0.002070771559
 -3.228405351 -4.192560834 -4.601567064 -86.1809011 0.001454901584
 -3.509734704 -5.162332911 -5.661570826 -85.83243918 0.002061430536
 -4.07239341 -5.162332911 -5.661570826 -85.72674771 0.002291236554
 -3.228405351 -4.192560834 -5.308236239 -86.20199131 0.001424538707
 -4.07239341 -4.677446872 -3.89489789 -86.16832392 0.001473315697
 -3.509734704 -5.40477593 -4.954901651 -85.58906783 0.002629441668
 -2.947075998 -4.677446872 -5.308236239 -87.20221008 0.0005239438705
 -3.791064057 -4.435003853 -3.89489789 -86.18283954 0.001452084079
 -4.07239341 -4.677446872 -6.014905413 -85.94069598 0.001849921818
 -2.947075998 -4.919889891 -4.954901651 -87.13321272 0.0005613709518
 -4.07239341 -3.950117815 -4.954901651 -85.5958699 0.002611616704
 -3.791064057 -3.950117815 -5.308236239 -85.63868022 0.002502171956
 -3.791064057 -4.919889891 -3.89489789 -86.19827907 0.00142983676
 -4.635052116 -4.919889891 -4.954901651 -86.10492991 0.001569739139
 -4.635052116 -4.435003853 -4.954901651 -86.04501553 0.001666663665
 -2.947075998 -4.677446872 -4.601567064 -87.18266681 0.0005342841562
 -3.791064057 -4.435003853 -6.014905413 -85.86480269 0.001995783429
 -4.635052116 -4.677446872 -4.601567064 -86.04355672 0.001669096786
 -3.791064057 -5.40477593 -4.601567064 -85.46134029 0.002987685676
 -3.791064057 -4.919889891 -6.014905413 -85.89053602 0.001945080443
 -3.791064057 -3.950117815 -4.601567064 -85.57040931 0.002678963709
 -3.791064057 -5.40477593 -5.308236239 -85.49731416 0.00288211731
 -3.509734704 -4.677446872 -6.014905413 -86.05106043 0.001656619248
 -3.509734704 -3.950117815 -4.954901651 -85.76040068 0.002215412645
 -4.635052116 -4.677446872 -5.308236239 -86.16698375 0.001475291514
 -4.07239341 -5.40477593 -4.954901651 -85.49970302 0.002875240551
 -2.947075998 -4.435003853 -4.601567064 -87.2285455 0.0005103256928
 -4.07239341 -4.919889891 -3.89489789 -86.22477539 0.001392448856
 -2.947075998 -4.435003853 -4.954901651 -87.16166976 0.0005456211547
 -3.509734704 -4.677446872 -3.89489789 -86.45433701 0.001106832521
 -2.947075998 -4.435003853 -5.308236239 -87.25375147 0.000497623202
 -3.509734704 -3.950117815 -5.308236239 -85.86769711 0.001990015148
 -3.509734704 -4.435003853 -3.89489789 -86.48372342 0.001074779942
 -3.509734704 -3.950117815 -4.601567064 -85.84066462 0.002044543916
 -3.509734704 -4.435003853 -6.014905413 -86.0705687 0.001624614661
 -2.947075998 -4.919889891 -4.601567064 -87.24315194 0.0005029258283
 -4.07239341 -3.950117815 -5.308236239 -85.72073081 0.00230506425
 -4.635052116 -4.919889891 -4.601567064 -86.13779868 0.001518982457
 -4.635052116 -4.435003853 -4.601567064 -86.10422854 0.001570840484
 -4.07239341 -5.40477593 -4.601567064 -85.56119304 0.002703767901
 -2.947075998 -4.919889891 -5.308236239 -87.25247748 0.0004982575699
 -4.07239341 -3.950117815 -4.601567064 -85.62911854 0.002526211661
 -4.07239341 -4.435003853 -6.014905413 -85.98445599 0.001770714902
 -4.07239341 -4.435003853 -3.89489789 -86.19288935 0.001437563985
 -3.509734704 -4.919889891 -3.89489789 -86.47151996 0.001087976335
